"genus","species","sample_start_date","sample_end_date","sample_value","sample_unit","sample_sex","sample_stage","sample_location","sample_lat_dd","sample_long_dd","sample_name","species_id_method","location_description"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_13284","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_13283","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_13282","morphological","Emilia-Romagna"
"Culex","pipiens",2017-10-01,2017-10-07,20,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_13265","morphological","Emilia-Romagna"
"Culex","pipiens",2017-10-01,2017-10-07,10,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_13252","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,12,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA10_12687","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,94,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_12686","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,200,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_12677","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,200,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_12676","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_12661","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_12660","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_12659","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_12968","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-23,2017-07-29,122,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_12824","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-23,2017-07-29,200,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_12823","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,111,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_12418","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_12417","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_12416","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_12415","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,150,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_12393","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_12392","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_12391","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,136,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA10_12389","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,51,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_12388","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-30,2016-10-06,51,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_12217","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-23,2016-09-29,36,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_12210","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_13034","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_13033","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_13032","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_13031","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_13030","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_13029","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_13028","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_13027","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-16,2016-09-22,50,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_12074","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-16,2016-09-22,100,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_12073","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-16,2016-09-22,100,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_12072","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-09,2016-09-15,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_12068","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-09,2016-09-15,37,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_12067","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-09,2016-09-15,36,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_12057","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-26,2016-09-01,5,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA10_11836","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-26,2016-09-01,9,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_11835","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-26,2016-09-01,50,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_11834","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-19,2016-08-25,17,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_11731","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-19,2016-08-25,1,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_11730","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-19,2016-08-25,50,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_11729","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,24,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_11716","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_11715","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_11714","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_11713","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_11712","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-05,2016-08-11,175,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_11479","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-05,2016-08-11,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_11478","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-05,2016-08-11,11,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA10_11476","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-05,2016-08-11,72,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_11475","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-05,2016-08-11,100,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_11474","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-05,2016-08-11,100,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_11473","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-29,2016-08-04,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_11461","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-29,2016-08-04,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_11460","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-29,2016-08-04,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_11459","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-29,2016-08-04,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_11458","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-29,2016-08-04,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_11457","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-02,2016-09-08,50,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_11922","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-02,2016-09-08,50,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_11921","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-02,2016-09-08,50,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_11920","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-26,2016-09-01,28,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_11897","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-26,2016-09-01,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_11896","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-26,2016-09-01,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_11895","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-26,2016-09-01,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_11894","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-08,2016-07-14,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_11127","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-08,2016-07-14,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_11126","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-08,2016-07-14,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_11125","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-08,2016-07-14,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_11124","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-08,2016-07-14,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_11123","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-08,2016-07-14,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_11122","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-01,2016-07-07,178,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_11017","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-01,2016-07-07,47,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA10_10944","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-01,2016-07-07,87,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_10943","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-01,2016-07-07,200,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_10942","morphological","Emilia-Romagna"
"Culex","pipiens",2016-06-10,2016-06-16,108,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA10_10703","morphological","Emilia-Romagna"
"Culex","pipiens",2016-06-10,2016-06-16,14,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_10702","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-22,2016-07-28,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_11226","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-22,2016-07-28,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_11225","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-22,2016-07-28,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_11224","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-22,2016-07-28,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_11223","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-22,2016-07-28,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_11222","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-22,2016-07-28,140,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA10_11216","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-22,2016-07-28,77,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_11215","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-22,2016-07-28,200,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_11214","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-15,2016-07-21,31,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_11208","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-15,2016-07-21,200,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_11207","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-15,2016-07-21,200,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_11206","morphological","Emilia-Romagna"
"Culex","pipiens",2015-10-15,2015-10-21,13,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_10628","morphological","Emilia-Romagna"
"Culex","pipiens",2015-10-15,2015-10-21,2,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_10623","morphological","Emilia-Romagna"
"Culex","pipiens",2015-10-01,2015-10-07,12,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_10573","morphological","Emilia-Romagna"
"Culex","pipiens",2015-10-01,2015-10-07,50,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_10572","morphological","Emilia-Romagna"
"Culex","pipiens",2015-09-24,2015-09-30,5,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA10_10570","morphological","Emilia-Romagna"
"Culex","pipiens",2015-09-24,2015-09-30,90,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_10569","morphological","Emilia-Romagna"
"Culex","pipiens",2015-09-24,2015-09-30,57,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_10547","morphological","Emilia-Romagna"
"Culex","pipiens",2015-09-24,2015-09-30,100,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_10546","morphological","Emilia-Romagna"
"Culex","pipiens",2016-06-24,2016-06-30,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_10904","morphological","Emilia-Romagna"
"Culex","pipiens",2016-06-24,2016-06-30,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_10903","morphological","Emilia-Romagna"
"Culex","pipiens",2016-06-24,2016-06-30,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_10902","morphological","Emilia-Romagna"
"Culex","pipiens",2016-06-24,2016-06-30,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_10901","morphological","Emilia-Romagna"
"Culex","pipiens",2016-06-17,2016-06-23,74,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_10769","morphological","Emilia-Romagna"
"Culex","pipiens",2016-06-17,2016-06-23,200,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_10768","morphological","Emilia-Romagna"
"Culex","pipiens",2016-06-17,2016-06-23,200,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_10767","morphological","Emilia-Romagna"
"Culex","pipiens",2016-06-17,2016-06-23,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_10735","morphological","Emilia-Romagna"
"Culex","pipiens",2016-06-17,2016-06-23,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_10734","morphological","Emilia-Romagna"
"Culex","pipiens",2015-09-10,2015-09-16,5,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA10_10328","morphological","Emilia-Romagna"
"Culex","pipiens",2015-09-10,2015-09-16,32,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_10327","morphological","Emilia-Romagna"
"Culex","pipiens",2015-09-03,2015-09-09,17,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_10304","morphological","Emilia-Romagna"
"Culex","pipiens",2015-09-03,2015-09-09,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_10303","morphological","Emilia-Romagna"
"Culex","pipiens",2015-09-03,2015-09-09,32,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_10210","morphological","Emilia-Romagna"
"Culex","pipiens",2015-09-03,2015-09-09,50,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_10209","morphological","Emilia-Romagna"
"Culex","pipiens",2015-09-03,2015-09-09,50,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_10208","morphological","Emilia-Romagna"
"Culex","pipiens",2015-09-03,2015-09-09,50,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_10207","morphological","Emilia-Romagna"
"Culex","pipiens",2015-09-03,2015-09-09,50,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_10206","morphological","Emilia-Romagna"
"Culex","pipiens",2015-09-03,2015-09-09,50,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_10205","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-01,2016-07-07,200,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_10941","morphological","Emilia-Romagna"
"Culex","pipiens",2015-09-17,2015-09-23,113,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_10490","morphological","Emilia-Romagna"
"Culex","pipiens",2015-09-17,2015-09-23,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_10489","morphological","Emilia-Romagna"
"Culex","pipiens",2015-09-10,2015-09-16,16,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_10396","morphological","Emilia-Romagna"
"Culex","pipiens",2015-09-10,2015-09-16,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_10395","morphological","Emilia-Romagna"
"Culex","pipiens",2015-09-10,2015-09-16,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_10394","morphological","Emilia-Romagna"
"Culex","pipiens",2015-09-10,2015-09-16,50,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_10393","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-20,2015-08-26,32,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_10001","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-20,2015-08-26,50,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_10000","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-20,2015-08-26,50,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_9999","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-20,2015-08-26,50,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_9998","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-20,2015-08-26,11,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA10_9991","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-20,2015-08-26,41,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_9990","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-20,2015-08-26,117,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_10098","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-06,2015-08-12,49,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_9798","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-06,2015-08-12,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_9797","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-06,2015-08-12,97,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_9786","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-06,2015-08-12,200,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_9785","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-06,2015-08-12,39,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA10_9702","morphological","Emilia-Romagna"
"Culex","pipiens",2015-08-06,2015-08-12,132,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_9701","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,42,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_9489","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_9488","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_9487","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,65,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA10_9485","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-16,2015-07-22,177,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_9484","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-02,2015-07-08,130,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_9353","morphological","Emilia-Romagna"
"Culex","pipiens",2015-06-25,2015-07-01,170,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_9272","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-23,2015-07-29,188,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_9616","morphological","Emilia-Romagna"
"Culex","pipiens",2015-06-18,2015-06-24,76,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA10_9216","morphological","Emilia-Romagna"
"Culex","pipiens",2015-06-18,2015-06-24,178,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_9215","morphological","Emilia-Romagna"
"Culex","pipiens",2015-06-18,2015-06-24,160,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_9131","morphological","Emilia-Romagna"
"Culex","pipiens",2015-06-18,2015-06-24,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_9130","morphological","Emilia-Romagna"
"Culex","pipiens",2015-06-11,2015-06-17,42,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA10_9084","morphological","Emilia-Romagna"
"Culex","pipiens",2015-06-11,2015-06-17,42,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_9083","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-24,2014-09-30,15,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA10_8914","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-24,2014-09-30,16,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_8913","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-02,2015-07-08,76,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_9303","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-02,2015-07-08,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_9302","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-02,2015-07-08,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_9301","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-02,2015-07-08,200,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_9300","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-02,2015-07-08,133,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA10_9296","morphological","Emilia-Romagna"
"Culex","pipiens",2015-07-02,2015-07-08,123,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_9295","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-17,2014-09-23,9,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA10_8736","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-17,2014-09-23,36,"pool size","female","adult","Comacchio",44.7,12.183333,"COMA02_8735","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-24,2014-09-30,50,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_9011","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-24,2014-09-30,20,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_9010","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-24,2014-09-30,50,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_9009","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-24,2014-09-30,45,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_8995","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-10,2014-09-16,102,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_8701","morphological","Emilia-Romagna"
"Culex","pipiens",2014-08-27,2014-09-02,25,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_8108","morphological","Emilia-Romagna"
"Culex","pipiens",2014-08-27,2014-09-02,25,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_8107","morphological","Emilia-Romagna"
"Culex","pipiens",2014-08-27,2014-09-02,25,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_8106","morphological","Emilia-Romagna"
"Culex","pipiens",2014-08-27,2014-09-02,25,"pool size","female","adult","Molinella",44.616667,11.666667,"WN097B_8105","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-10,2014-09-16,25,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_8391","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-10,2014-09-16,25,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_8390","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-10,2014-09-16,25,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_8389","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-10,2014-09-16,25,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_8388","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-10,2014-09-16,25,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_8387","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-10,2014-09-16,25,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_8386","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-10,2014-09-16,25,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_8385","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-10,2014-09-16,25,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_8384","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-10,2014-09-16,25,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_8383","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-10,2014-09-16,25,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_8382","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-10,2014-09-16,25,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_8381","morphological","Emilia-Romagna"
"Culex","pipiens",2014-09-10,2014-09-16,25,"pool size","female","adult","Piacenza",45.047778,9.700556,"WN004A_8380","morphological","Emilia-Romagna"
