"genus","species","sample_start_date","sample_end_date","sample_value","sample_unit","sample_sex","sample_stage","sample_location","sample_lat_dd","sample_long_dd","sample_name","species_id_method","location_description"
"Culex","pipiens",2018-07-16,2018-07-22,200,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_13794","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-16,2018-07-22,200,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_13793","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-16,2018-07-22,200,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_13792","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-16,2018-07-22,200,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_13791","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-16,2018-07-22,200,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_13790","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-16,2018-07-22,200,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_13789","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-16,2018-07-22,200,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_13788","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-16,2018-07-22,200,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_13787","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-16,2018-07-22,200,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_13786","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-16,2018-07-22,200,"pool size","female","adult","Goro",44.85,12.3,"WN052A_13768","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-16,2018-07-22,200,"pool size","female","adult","Goro",44.85,12.3,"WN052A_13767","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-16,2018-07-22,200,"pool size","female","adult","Goro",44.85,12.3,"WN052A_13766","morphological","Emilia-Romagna"
"Culex","pipiens",2018-08-06,2018-08-12,144,"pool size","female","adult","Terre Del Reno",44.808124,11.405098,"WN063A_14052","morphological","Emilia-Romagna"
"Culex","pipiens",2018-08-06,2018-08-12,200,"pool size","female","adult","Terre Del Reno",44.808124,11.405098,"WN063A_14051","morphological","Emilia-Romagna"
"Culex","pipiens",2018-08-06,2018-08-12,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_14027","morphological","Emilia-Romagna"
"Culex","pipiens",2018-08-06,2018-08-12,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_14026","morphological","Emilia-Romagna"
"Culex","pipiens",2018-08-06,2018-08-12,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_14025","morphological","Emilia-Romagna"
"Culex","pipiens",2018-08-06,2018-08-12,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_14024","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,121,"pool size","female","adult","Terre Del Reno",44.808124,11.405098,"WN063A_13672","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Terre Del Reno",44.808124,11.405098,"WN063A_13671","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13657","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13656","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13655","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13654","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13653","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13652","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13651","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13650","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13649","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13648","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13645","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13644","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13643","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13642","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13641","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13640","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13639","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13638","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13637","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13636","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13635","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13634","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13633","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-09,2018-07-15,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13632","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-02,2018-07-08,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_13612","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-02,2018-07-08,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_13611","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-02,2018-07-08,200,"pool size","female","adult","Gattatico",44.8,10.466667,"WN056A_13610","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-02,2018-07-08,200,"pool size","female","adult","Gattatico",44.8,10.466667,"WN056A_13609","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-02,2018-07-08,200,"pool size","female","adult","Gattatico",44.8,10.466667,"WN056A_13608","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-02,2018-07-08,200,"pool size","female","adult","Gattatico",44.8,10.466667,"WN056A_13607","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-02,2018-07-08,200,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_13573","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-02,2018-07-08,200,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_13572","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-02,2018-07-08,200,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_13571","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-02,2018-07-08,76,"pool size","female","adult","Goro",44.85,12.3,"WN052A_13565","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-02,2018-07-08,200,"pool size","female","adult","Goro",44.85,12.3,"WN052A_13564","morphological","Emilia-Romagna"
"Culex","pipiens",2018-07-02,2018-07-08,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_13536","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-25,2018-07-01,111,"pool size","female","adult","Terre Del Reno",44.808124,11.405098,"WN063A_13462","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-25,2018-07-01,200,"pool size","female","adult","Terre Del Reno",44.808124,11.405098,"WN063A_13461","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-25,2018-07-01,200,"pool size","female","adult","Terre Del Reno",44.808124,11.405098,"WN063A_13460","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-25,2018-07-01,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13417","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-25,2018-07-01,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13416","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-25,2018-07-01,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13415","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-25,2018-07-01,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13414","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-25,2018-07-01,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13413","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-25,2018-07-01,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13411","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-25,2018-07-01,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13410","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-25,2018-07-01,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13409","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-25,2018-07-01,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13408","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Gattatico",44.8,10.466667,"WN056A_13399","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Gattatico",44.8,10.466667,"WN056A_13398","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_13396","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_13395","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_13394","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_13393","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_13392","morphological","Emilia-Romagna"
"Culex","pipiens",2017-09-17,2017-09-23,4,"pool size","female","adult","Gattatico",44.8,10.466667,"WN056A_13245","morphological","Emilia-Romagna"
"Culex","pipiens",2017-09-17,2017-09-23,90,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13236","morphological","Emilia-Romagna"
"Culex","pipiens",2017-09-17,2017-09-23,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13235","morphological","Emilia-Romagna"
"Culex","pipiens",2017-09-17,2017-09-23,77,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13234","morphological","Emilia-Romagna"
"Culex","pipiens",2017-09-10,2017-09-16,127,"pool size","female","adult","Terre Del Reno",44.808124,11.405098,"WN063A_13228","morphological","Emilia-Romagna"
"Culex","pipiens",2017-09-03,2017-09-09,10,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_13210","morphological","Emilia-Romagna"
"Culex","pipiens",2017-09-03,2017-09-09,72,"pool size","female","adult","Gattatico",44.8,10.466667,"WN056A_13194","morphological","Emilia-Romagna"
"Culex","pipiens",2017-09-03,2017-09-09,72,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13193","morphological","Emilia-Romagna"
"Culex","pipiens",2017-09-03,2017-09-09,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13192","morphological","Emilia-Romagna"
"Culex","pipiens",2017-09-03,2017-09-09,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13191","morphological","Emilia-Romagna"
"Culex","pipiens",2017-09-03,2017-09-09,156,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13190","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-27,2017-09-02,48,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_13168","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-20,2017-08-26,5,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13159","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-20,2017-08-26,169,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13158","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,41,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_13129","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,50,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_13128","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,50,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_13127","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,50,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_13126","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,50,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_13125","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,36,"pool size","female","adult","Terre Del Reno",44.808124,11.405098,"WN063A_13101","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,50,"pool size","female","adult","Terre Del Reno",44.808124,11.405098,"WN063A_13100","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,32,"pool size","female","adult","Gattatico",44.8,10.466667,"WN056A_13095","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,52,"pool size","female","adult","Goro",44.85,12.3,"WN052A_13094","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,50,"pool size","female","adult","Goro",44.85,12.3,"WN052A_13093","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,50,"pool size","female","adult","Goro",44.85,12.3,"WN052A_13092","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,33,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_13088","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,50,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_13087","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,50,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_13086","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,50,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_13085","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,50,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_13084","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,50,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_13074","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-23,2017-07-29,23,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_12799","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-23,2017-07-29,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_12798","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-16,2017-07-22,174,"pool size","female","adult","Terre Del Reno",44.808124,11.405098,"WN063A_12774","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-16,2017-07-22,200,"pool size","female","adult","Terre Del Reno",44.808124,11.405098,"WN063A_12773","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-16,2017-07-22,112,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_12769","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-16,2017-07-22,131,"pool size","female","adult","Gattatico",44.8,10.466667,"WN056A_12760","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-16,2017-07-22,84,"pool size","female","adult","Goro",44.85,12.3,"WN052A_12759","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-16,2017-07-22,118,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_12755","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_13327","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_13326","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Goro",44.85,12.3,"WN052A_13325","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Goro",44.85,12.3,"WN052A_13324","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Goro",44.85,12.3,"WN052A_13323","morphological","Emilia-Romagna"
"Culex","pipiens",2017-10-08,2017-10-14,10,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_13272","morphological","Emilia-Romagna"
"Culex","pipiens",2017-10-01,2017-10-07,11,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_13258","morphological","Emilia-Romagna"
"Culex","pipiens",2017-10-01,2017-10-07,157,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_13257","morphological","Emilia-Romagna"
"Culex","pipiens",2017-10-01,2017-10-07,19,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_13256","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-16,2017-07-22,200,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_12754","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-16,2017-07-22,200,"pool size","female","adult","Jolanda Di Savoia",44.883333,11.983333,"WN049A_12753","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-16,2017-07-22,168,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12743","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,18,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_12668","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,18,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_12667","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_12666","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,60,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_12635","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_12634","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_12633","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_12632","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_12631","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_12630","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_12629","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_12628","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_12627","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_12626","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_12625","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_12624","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,50,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12618","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12617","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12616","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12615","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12614","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12613","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12612","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12611","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12610","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12609","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12608","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12607","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12606","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12605","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12604","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12603","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,186,"pool size","female","adult","Terre Del Reno",44.808124,11.405098,"WN063A_12598","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Terre Del Reno",44.808124,11.405098,"WN063A_12597","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,28,"pool size","female","adult","Gattatico",44.8,10.466667,"WN056A_12592","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Gattatico",44.8,10.466667,"WN056A_12591","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Gattatico",44.8,10.466667,"WN056A_12590","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Gattatico",44.8,10.466667,"WN056A_12589","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,35,"pool size","female","adult","Gattatico",44.8,10.466667,"WN056A_12483","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_12461","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_12460","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_12459","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_12458","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_12457","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,49,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12452","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,160,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12451","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12450","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12449","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Novellara",44.85,10.733333,"WN039A_12448","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,133,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_12976","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_12975","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,200,"pool size","female","adult","Sissa Trecasali",44.9602,10.2616,"WN036A_12974","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,77,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_12973","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,200,"pool size","female","adult","Soragna",44.933333,10.116667,"WN035A_12972","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-30,2017-08-05,32,"pool size","female","adult","Novi Di Modena",44.883333,10.9,"WN041A_12940","morphological","Emilia-Romagna"
