"genus","species","sample_start_date","sample_end_date","sample_value","sample_unit","sample_sex","sample_stage","sample_location","sample_lat_dd","sample_long_dd","sample_name","species_id_method","location_description"
"Culex","pipiens",2017-08-13,2017-08-19,50,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_13123","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,50,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_13106","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,50,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_13105","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,50,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_13104","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,26,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_13103","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-13,2017-08-19,135,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_13061","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-23,2017-07-29,172,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_12795","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-23,2017-07-29,200,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_12794","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-23,2017-07-29,112,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_12793","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-23,2017-07-29,200,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_12790","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-23,2017-07-29,30,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_12787","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-23,2017-07-29,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_12786","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-23,2017-07-29,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_12785","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-23,2017-07-29,37,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_12784","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-23,2017-07-29,200,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_12783","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-16,2017-07-22,91,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_12768","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_13362","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_13361","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_13360","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_13359","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_13353","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_13352","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_13351","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_13350","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_13287","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_13286","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_13285","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_13281","morphological","Emilia-Romagna"
"Culex","pipiens",2018-06-18,2018-06-24,200,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_13280","morphological","Emilia-Romagna"
"Culex","pipiens",2017-10-01,2017-10-07,21,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_13263","morphological","Emilia-Romagna"
"Culex","pipiens",2017-10-01,2017-10-07,2,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_13262","morphological","Emilia-Romagna"
"Culex","pipiens",2017-10-01,2017-10-07,36,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_13254","morphological","Emilia-Romagna"
"Culex","pipiens",2017-10-01,2017-10-07,17,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_13253","morphological","Emilia-Romagna"
"Culex","pipiens",2017-10-01,2017-10-07,13,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_13251","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-16,2017-07-22,90,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_12727","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-16,2017-07-22,200,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_12726","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-16,2017-07-22,176,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_12719","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-16,2017-07-22,144,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_12718","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-16,2017-07-22,200,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_12717","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,200,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_12689","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,200,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_12688","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,146,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_12685","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,108,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_12672","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,200,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_12671","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,180,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_12663","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_12662","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,56,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_12658","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,200,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_12657","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,24,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_12656","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,200,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_12655","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-09,2017-07-15,181,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_12654","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,169,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_12602","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_12601","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_12600","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,68,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_12489","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_12488","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,62,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_12482","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_12481","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_12480","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,40,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_12983","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,50,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_12982","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,50,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_12981","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,50,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_12980","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,133,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_12970","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,125,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_12969","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,81,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_12967","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,37,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_12966","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,50,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_12965","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,50,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_12964","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,50,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_12963","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,50,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_12962","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,50,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_12961","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,19,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_12960","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,50,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_12959","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,50,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_12958","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,50,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_12957","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-30,2017-08-05,58,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_12937","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-30,2017-08-05,50,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_12929","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-30,2017-08-05,50,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_12928","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-30,2017-08-05,200,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_12873","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-30,2017-08-05,12,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_12866","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-30,2017-08-05,50,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_12865","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-30,2017-08-05,50,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_12864","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-30,2017-08-05,50,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_12863","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-30,2017-08-05,50,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_12862","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-23,2017-07-29,64,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_12833","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-23,2017-07-29,200,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_12832","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-23,2017-07-29,61,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_12809","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-23,2017-07-29,200,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_12808","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,13,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_12431","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_12430","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,114,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_12429","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_12428","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,27,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_12409","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_12408","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,63,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_12400","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_12399","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_12398","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,138,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_12397","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_12396","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_12395","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_12394","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-25,2017-07-01,143,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_12390","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-18,2017-06-24,21,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_12350","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-18,2017-06-24,33,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_12349","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-18,2017-06-24,200,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_12348","morphological","Emilia-Romagna"
"Culex","pipiens",2017-06-18,2017-06-24,147,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_12311","morphological","Emilia-Romagna"
"Culex","pipiens",2016-10-14,2016-10-20,19,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_12280","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-30,2016-10-06,42,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_12221","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-30,2016-10-06,15,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_12216","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-30,2016-10-06,79,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_12215","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-30,2016-10-06,11,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_12214","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-23,2016-09-29,42,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_12203","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-23,2016-09-29,50,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_12202","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-23,2016-09-29,50,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_12201","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-23,2016-09-29,36,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_12188","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-23,2016-09-29,57,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_12187","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-23,2016-09-29,24,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_12184","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,51,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_12992","morphological","Emilia-Romagna"
"Culex","pipiens",2017-08-06,2017-08-12,50,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_12991","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_12501","morphological","Emilia-Romagna"
"Culex","pipiens",2017-07-02,2017-07-08,200,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_12500","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-23,2016-09-29,30,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_12181","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-23,2016-09-29,13,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_12180","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-23,2016-09-29,15,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_12179","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-16,2016-09-22,48,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_12085","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-16,2016-09-22,50,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_12084","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-16,2016-09-22,50,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_12083","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-16,2016-09-22,50,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_12082","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-16,2016-09-22,100,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_12071","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-09,2016-09-15,14,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_12060","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-09,2016-09-15,50,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_12059","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-09,2016-09-15,5,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_12058","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-09,2016-09-15,20,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_12056","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-09,2016-09-15,31,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_12055","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-09,2016-09-15,48,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_12046","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-09,2016-09-15,45,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_12029","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-09,2016-09-15,50,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_12023","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-09,2016-09-15,50,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_12022","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-26,2016-09-01,41,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_11833","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-26,2016-09-01,50,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_11832","morphological","Emilia-Romagna"
"Culex","pipiens",2016-10-07,2016-10-13,7,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_12268","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-30,2016-10-06,23,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_12233","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-19,2016-08-25,16,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_11752","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-19,2016-08-25,50,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_11751","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-19,2016-08-25,50,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_11750","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-19,2016-08-25,28,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_11728","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-19,2016-08-25,50,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_11727","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-19,2016-08-25,50,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_11726","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,46,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_11699","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,50,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_11698","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,9,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_11697","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,50,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_11696","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,50,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_11695","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,50,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_11694","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,23,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_11693","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,32,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_11683","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,100,"pool size","female","adult","Poggio Renatico",44.766667,11.5,"WN064A_11682","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,142,"pool size","female","adult","Cadeo",44.966667,9.833333,"WN013A_11666","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,50,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_11661","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,50,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_11660","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,50,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_11659","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,50,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_11658","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,50,"pool size","female","adult","San Pietro In Casale",44.7,11.4,"BONORD14_11657","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-12,2016-08-18,30,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_11656","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-05,2016-08-11,27,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_11477","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-29,2016-08-04,200,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_11446","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-29,2016-08-04,200,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_11445","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-29,2016-08-04,200,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_11444","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-29,2016-08-04,8,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_11443","morphological","Emilia-Romagna"
"Culex","pipiens",2016-07-29,2016-08-04,16,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_11442","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-02,2016-09-08,32,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_11935","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-02,2016-09-08,50,"pool size","female","adult","Brescello",44.9,10.516667,"WN038A_11934","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-02,2016-09-08,44,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_11919","morphological","Emilia-Romagna"
"Culex","pipiens",2016-09-02,2016-09-08,50,"pool size","female","adult","Calendasco",45.083333,9.6,"WN003A_11918","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-26,2016-09-01,149,"pool size","female","adult","Roccabianca",45,10.216667,"WN016A_11883","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-26,2016-09-01,130,"pool size","female","adult","Polesine Zibello",45.016667,10.083333,"WN015A_11882","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-26,2016-09-01,19,"pool size","female","adult","Anzola Emilia",44.547222,11.195556,"BONORD09_11881","morphological","Emilia-Romagna"
"Culex","pipiens",2016-08-26,2016-09-01,28,"pool size","female","adult","Sala Bolognese",44.616667,11.25,"BONORD07_11880","morphological","Emilia-Romagna"
